,business_id,city,full_address,latitude,longitude,name,review_count,stars,state,type,Fast_Food,Nightlife,Pizza,Bars,Mexican,Food,American (Traditional),Burgers,Chinese,Italian,American (New),Breakfast & Brunch,Thai,Indian,Sushi Bars,Korean,Mediterranean,Japanese,Seafood,Middle Eastern,Pakistani,Barbeque,Vietnamese,Asian Fusion,Diners,Greek,Vegetarian,Number_of_Checkins,Number_of_Tips,Number_of_Tip_Likes
12413,gqtuCbwYOSjKQQ6rSUQEzw,Madison,"6656 Odana Rd Madison, WI 53719",43.056055,-89.4954923,Steep & Brew West,15,3.5,WI,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
12414,qbi1Q6LFOm7HTqF2L2Ws5A,Madison,"57 W Towne Mall Madison, WI 53719",43.0577476,-89.50590225,Victoria's Secret,4,2.5,WI,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
12415,m4dsORRhBW_AxSEh_EXrSg,Madison,"444 Grand Canyon Dr Madison, WI 53719",43.057893,-89.497039,Schwoegler Park Towne Lanes,16,4.0,WI,business,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0
12416,lIZIzyPMiI76KD-oYTAo-A,Madison,"449 Grand Canyon Dr Madison, WI 53719",43.057938,-89.495496,Delaney's Steaks and Seafood,43,4.0,WI,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,6,0
12417,8p6_bY2MjsWULZkiHzd8OA,Madison,"6666 Odana Rd Madison, WI 53719",43.0568335,-89.4948759,The UPS Store-MADISON,6,2.5,WI,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
12418,0lslsYnEVGDtXiM9V2GxWg,Madison,"6734 Odana Rd Madison, WI 53719",43.056628,-89.4989583,Ginza of Tokyo,48,2.5,WI,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,36,3,0
12419,kfYnngcxyboDx8I5JTri7w,Madison,"6654 Odana Rd Madison, WI 53719",43.0563233,-89.4946584,TCBY,6,4.5,WI,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0
12420,YXWgg3j2mhSUW07AY4Pj0w,Madison,"8108 Mineral Point Rd Junction Ridge Madison, WI 53719",43.060967,-89.525121,Trek Bicycle Store,7,4.0,WI,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
12421,PwoprUYCL7q-Qf42Vo6K7g,Madison,"111 W Towne Mall Madison, WI 53719",43.0582238,-89.5047483,Sarku Japan,9,4.0,WI,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,1,0
12422,VNTVqBjjzg2ooKMyazd_sQ,Madison,"680 Grand Canyon Dr Madison, WI 53719",43.054377,-89.5008121,Ultrazone Laser Tag,14,3.5,WI,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0
12423,XZP1kK1-j4UxQ2KCuww9GA,Madison,"499 D'Onofrio Dr Madison, WI 53719",43.0578372,-89.5136268,Pedro's Mexican Restaurante,22,2.5,WI,business,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
12424,UkRPebb_86NTjw6yDq2Juw,Madison,"526 Grand Canyon Dr Madison, WI 53719",43.0547237,-89.4976109,Mermaid Car Wash,28,2.0,WI,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
12425,KXD-zUSon4YGZUbiRPuiOg,Madison,"7401 W Towne Way Madison, WI 53719",43.056675,-89.511203,Kohl's,5,4.0,WI,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,0
12426,j4Khzlm0PzW344W1MgSzIw,Madison,"680 Grand Canyon Drive Suite 5 Madison, WI 53719",43.054377,-89.5008121,Merry Maids,5,2.0,WI,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12427,BfbselK2SaPRzAUHrGcC1A,Madison,"66 W Towne Mall Madison, WI 53719",43.0572515,-89.5055108,Williams-Sonoma,3,2.5,WI,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
12428,JyCWSJ81-AJf1DQGZXnzUQ,Madison,"West Towne Mall 36 W Towne Mall Madison, WI 53719",43.058322,-89.507507,Boston Store,6,2.5,WI,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
12429,ff6SbJPxZLTFf74O1JXRBA,Fitchburg,"6285 Nesbitt Rd Fitchburg, WI 53719",43.0079854,-89.4814223,Ten Pin Alley,16,3.5,WI,business,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3,0
12430,#NAME?,Fitchburg,"6317 Nesbitt Rd Fitchburg, WI 53719",43.00683,-89.4837359,Bavaria Sausage,14,4.0,WI,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
12431,tMHvMTboMGDXsUVka0jrrA,Fitchburg,"6353 Nesbitt Rd Fitchburg, WI 53719",43.0064193,-89.4853342,Felly's Flowers Garden Center,5,4.0,WI,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
12432,_xssBWvthbdPh2KdAaAJSw,Madison,"3191 Muir Field Rd Westhaven Trails Madison, WI 53719",43.0158469,-89.5114326,Glass Nickel Pizza Co,22,3.5,WI,business,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0
12433,zOSlt2_wFiV4NPQ6vMtIUg,Madison,"6627 McKee Rd Stone Meadows Madison, WI 53719",43.0156633,-89.4966607,Maple Grove Dental SC,3,5.0,WI,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12434,wXPOQ5LWcVc8U9e2mZ7HtQ,Madison,"6615 Mckee Rd Maple Grove Shopping Center Maple Grove Shopping Center Stone Meadows Madison, WI 53719",43.01476732,-89.49829452,Cost Cutters,5,2.0,WI,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
12435,lbsXdPS87AOWpEgOYFQlFg,Madison,"6611 McKee Rd Stone Meadows Madison, WI 53719",43.0148447,-89.498338,Quiznos,5,2.5,WI,business,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
12436,h5kTxXkNr2ZS6m6X9T73pA,Madison,"6639 McKee Rd Stone Meadows Madison, WI 53719",43.0156633,-89.4966705,Victor Allen's Coffee & Tea,3,4.5,WI,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
12437,MDIjfewJQr8YvEDDLeiGsw,Madison,"3195 Muir Field Rd Westhaven Trails Madison, WI 53719",43.0158088,-89.5114286,Chang Jiang Restaurant,16,2.5,WI,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
12438,p8V-LWH04dHLwri23qUyOw,Urbana,"1401 W Green St Urbana, IL 61801",40.109243,-88.227253,Espresso Royale Caffe,11,3.0,IL,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,0
12439,VI-zVIlK11AUz47mro8nMA,Urbana,"810 W Killarney St Urbana, IL 61801",40.1329741,-88.2188301,Urbana Garden Family Restaurant,30,3.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,2,0
12440,JcKfTnqX3xO3FxvDMo-Z7w,Urbana,"306 W Springfield Ave Urbana, IL 61801",40.1125585,-88.2114234,Strawberry Fields,33,3.0,IL,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0
12441,wO8c-FbduauxCGiEHchGRA,Urbana,"111 N Race St Urbana, IL 61801",40.11282253,-88.20902299,Courier Cafe,241,4.0,IL,business,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,26,0
12442,8LCPOZXh_yvigEOWg0ZR2g,Urbana,"1401 W Green St Urbana, IL 61801",40.109243,-88.227253,Sushi San,4,2.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12443,qTUF9fYsvkCRwafeT7yduw,Urbana,"1103 W Main St Urbana, IL 61801",40.114218,-88.222785,Bikeworks,12,3.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12444,xt4QrV09JV27QzNfOoEcrA,Urbana,"118 Lincoln Square Urbana, IL 61801",40.1112508,-88.2072358,International Galleries,8,4.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12445,g5I1qNIGWTU3lizsneXQiw,Urbana,"1214 West University Urbana, IL 61801",40.1166376,-88.2254343,Perkins Restaurant & Bakery,39,2.5,IL,business,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0
12446,elwuxXreWA3IVAW5qNOw3g,Urbana,"807 S Lincoln Ave Urbana, IL 61801",40.1055528,-88.2194171,Jimmy John's,24,4.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0
12447,SeQv-RJ2rS070NvSRh_siQ,Urbana,"402 N Race St Urbana, IL 61801",40.115461,-88.2086039,Silvercreek,98,3.5,IL,business,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,11,0
12448,dooI_uBZ1bqOETA8F-E1lQ,Urbana,"2001 N Linview Ave Urbana, IL 61801",40.1311623,-88.2181002,All Creatures Animal Hospital,6,4.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12449,8H_FVFknmv00VmdS6aFisQ,Urbana,"902 W. Killarney St. Urbana, IL 61801",40.1328743,-88.2203993,Ramada Urbana/Champaign,7,1.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12450,w7EH4zrif6aXR7zdLQ1mIg,Urbana,"207 E Illinois St Urbana, IL 61801",40.10896,-88.2055674,Concord Custom Cleaners,7,2.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12451,QZBQBQkNEefPbTo5SIoE7A,Urbana,"1007 W University Ave Urbana, IL 61801",40.116102,-88.2216645,Niro's Gyros,33,3.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,1,0
12452,qDzuNXV-Cl4MKLXtVX89Hg,Urbana,"1001 W Killarney St Urbana, IL 61801",40.131581,-88.221811,Holiday Inn Hotel Champaign/Urbana,15,3.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0
12453,j4TaarsKxMraReBuoo33BQ,Urbana,"300 N Goodwin Ave Urbana, IL 61801",40.11481,-88.2235533,Will Am-Fm Radio,3,4.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12454,1iHsltcNWtMDll6Xf3SbYQ,Urbana,"1109 S Lincoln Ave Urbana, IL 61801",40.1026786,-88.2199549,McKinley Health Center,8,3.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
12455,52GfbenV9CybzFTvUjajmQ,Urbana,"1401 W Green St Urbana, IL 61801",40.109243,-88.227253,Illini Union Hotel,7,3.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
12456,gJrYa8zt84G5B5-Q1YQc9g,Urbana,"500 S Goodwin Ave Urbana, IL 61801",40.108013,-88.222747,Krannert Center For The Performing Arts,27,5.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,5,0
12457,wV1MeKhYiLGyGgunkr4Bzw,Urbana,"1200 West University Ave Urbana, IL 61801",40.1169949,-88.2249375,Hampton Inn Champaign/Urbana,15,3.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0
12458,p0LQaYpCZ6Gpft8UqdNPgw,Urbana,"2004 N Linview Ave Urbana, IL 61801",40.1315319,-88.2173243,"Hunsinger Enterprises, Inc",3,2.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12459,94CbdVkX1rXZ77s2Yew3pw,Urbana,"1117 W Oregon St Urbana, IL 61801",40.10685149,-88.22368561,Espresso Royale,44,3.5,IL,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,12,0
12460,a5KCrsAe0G-FYIGrVVANgQ,Urbana,"202 W University Ave Ste C Urbana, IL 61801",40.11679,-88.2092459,Magic Needle,5,4.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12461,KsP8Fv4SKr4dg3P6C_Yszg,Urbana,"120 S Race St Urbana, IL 61801",40.11172453,-88.20884227,Iron Post,16,3.5,IL,business,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0
12462,yKgH-EgKNuCFpZp33SNxlA,Urbana,"102 W University Ave Urbana, IL 61801",40.116802,-88.207854,Red's Muffler Shop,13,4.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12463,10eUFLhA725dAnR-GqUPiA,Urbana,"112 W Main St Urbana, IL 61801",40.1124572,-88.2080181,Priceless Books,7,3.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12464,HBCVabWTjFctAbGbgstTYw,Urbana,"404 W Green St Urbana, IL 61801",40.110929,-88.212056,Timothy John Salon and Spa,22,4.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12465,CvYXcaFhgZ8WlM5iJ0uS5A,Urbana,"214 W Main St Urbana, IL 61801",40.112708,-88.209562,Office the,5,3.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12466,NQvZ_RotIEalBKsJ8zuLIw,Urbana,"710 S Goodwin Ave Urbana, IL 61801",40.1064412,-88.2236523,Timpone's,66,3.5,IL,business,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0
12467,KIg39mlb7WrjEbR0ImPyyA,Urbana,"Second & Green Urbana, IL 61801",40.110231,-88.237045,Garcia's Pizza In a Pan,9,3.5,IL,business,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12468,V48fYB300B2Bv5Dnv4FuZg,Urbana,"406 N Lincoln Ave Urbana, IL 61801",40.1160324,-88.2190133,English Hedgerow,7,4.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12469,TvJxDdA_rGs3dQeWOAGVKw,Urbana,"304 West University Urbana, IL 61801",40.1168107,-88.2102582,Midas,4,4.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
12470,YeTgTdVi07UhZBv_LBh_kQ,Urbana,"300 S Broadway Ave Urbana, IL 61801",40.1105839,-88.2070866,Lincoln Square Shopping Center,7,2.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0
12471,SuMg71QkocvYToNijTRq-w,Urbana,"303 W Main St Urbana, IL 61801",40.112557,-88.210753,Kirby's Firestone Service Center,16,4.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0
12472,qgIAjfsGIqteEu0473miPg,Urbana,"101 W University Ave Urbana, IL 61801",40.116214,-88.207915,Lil Porgy's Bar-B-Que,70,3.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,2,0
12473,fAl42qNbAlG9G_Yu_Gq6SQ,Urbana,"403 W University Ave Urbana, IL 61801",40.115868,-88.2113762,Lincoln Lodge,3,2.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12474,Ok3ad9OixgYxB1lEgk_9JA,Urbana,"1111 O'brien Dr Urbana, IL 61802",40.1385803,-88.1961686,Napleton's Auto Park Urbana,41,2.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
12475,cmLB5X26RJXWdZ2qrS5KOg,Urbana,"1209 W Oregon St Urbana, IL 61801",40.106704,-88.225188,The Red Herring Vegetarian Restaurant,46,4.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,5,0
12476,2g4mMfy5COvUlzZWfuQkKQ,Urbana,"1003 University Urbana, IL 61801",40.11634,-88.22085,Taco Bell,16,2.5,IL,business,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0
12477,oj15e-jsX5_aZCrE4F_rtQ,Urbana,"106 W Main St Urbana, IL 61801",40.1127464,-88.2077222,Heel To Toe,15,3.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
12478,IXnTbbzgUGe-gTs56nJWYw,Urbana,"708 S Goodwin Ave Urbana, IL 61801",40.106689,-88.223507,The Canopy Club,30,3.5,IL,business,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0
12479,49Xg1z4Kw1LmNW0qZzSGQA,Urbana,"1112 W University Ave Urbana, IL 61801",40.1166867,-88.2237355,Durst Cycle & Fitness,21,2.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12480,sMkcOCr40SQ-yImyrx3rNg,Urbana,"210 W Green St Urbana, IL 61801",40.1113078,-88.2092503,Urbana Free Library,22,4.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0
12481,I5-eOvvoKi9yODM5HqFS1w,Urbana,"1908 N Lincoln Ave Urbana, IL 61801",40.130801,-88.219035,Sleep Inn,9,3.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
12482,wgxR_tEXgyNM1r4LFjhrOg,Urbana,"704 Brighton Dr Urbana, IL 61801",40.093268,-88.1982699,Ewing-Lovett Transfer Co,3,3.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12483,duJf2P7E4yj3q7KwJfYdtA,Champaign,"114 E University Ave Champaign, IL 61820",40.1166071,-88.2380866,Record Swap,11,3.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12484,ufOY2lQHDgSvou3YLT8gHA,Urbana,"119 W Water St Urbana, IL 61801",40.1132,-88.208287,Bunny's Tavern,28,4.0,IL,business,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,8,0
12485,cF2s9dlQ0ZiSDUdH-odoKQ,Urbana,"911 W University Ave Urbana, IL 61801",40.116138,-88.220314,Dairy Queen,7,4.0,IL,business,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0
12486,bkbOmsZ9cOggOnpKsxOyiQ,Urbana,"706 S Goodwin Ave Urbana, IL 61801",40.1066554,-88.2236278,The Bread Company,92,3.5,IL,business,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,0
12487,qRgEy-m4sejzTKphIFKFkw,Urbana,"Lincoln Square Mall 300 S Broadway Ave Urbana, IL 61801",40.1105839,-88.2070866,Tang Dynasty,18,3.0,IL,business,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0
12488,_Oy_MV8Zcl3AhEyY0_Sgfw,Urbana,"104 S McCullough St Urbana, IL 61801",40.1119575,-88.212909,King's Barber Shop,7,5.0,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
12489,jtZ2wXv8yezdvaGhv6djeA,Urbana,"1002 W University Ave Urbana, IL 61801",40.1167131,-88.2209011,Tri-Color Locksmiths,11,4.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12490,YkKEsYsSpOkDBbHBGKuWQA,Urbana,"801 S Lincoln Ave Urbana, IL 61801",40.1057373,-88.2194085,Caffe Paradiso,79,3.5,IL,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,7,0
12491,ubWxOCe1b0pGg2Ztd4-hXg,Urbana,"124 W Main St Urbana, IL 61801",40.1124479,-88.2084132,Mirabelle Fine Pastries,87,4.0,IL,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0
12492,TD11IPIlFL9sLAWbN9FzdA,Urbana,"1102 W University Ave Urbana, IL 61801",40.1166669,-88.2226072,Hot Wok Express,20,3.0,IL,business,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
12493,URAkdLzbFwbhvp087RlvzA,Urbana,"1307 E Florida Ave Urbana, IL 61801",40.098023,-88.192765,Papa John's Pizza,6,3.0,IL,business,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12494,-0GkcDiIgVm0XzDZC8RFOg,Urbana,"115 W Main St Urbana, IL 61801",40.1122506,-88.2080393,Crane Alley,118,3.5,IL,business,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,18,0
12495,JVN1hH17NG8xLp8hyJtMBw,Urbana,"2210 Willow Rd Urbana, IL 61802",40.1354605,-88.2000889,Michelle's Bridal and Tuxedo,17,3.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
12496,kAyu3y6JA5YbE96EQLtj1w,Urbana,"209 S Broadway Ave Urbana, IL 61801",40.111028,-88.207883,Historic Lincoln Hotel,4,2.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12497,dtcn6Td3JmqJCXlq1Uri7w,Champaign,"905 S Neil St Champaign, IL 61820",40.105187,-88.243851,Anna's Nail Salon,31,4.5,IL,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0
12498,#NAME?,Urbana,"1901 S High Cross Rd Urbana, IL 61802",40.0927251,-88.1635162,Village Inn Pizza,6,2.0,IL,business,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
12499,eElfA77mwKFrjuGVKrsB8g,Phoenix,"4940 E Ray Rd Ste 15 Phoenix, AZ 85044",33.319954,-111.977057,Sherwin-Williams Paint Store,3,3.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12500,I7UA6LoAwEdTUl4QLAIdyg,Phoenix,"3010 W Christy Dr Phoenix, AZ 85029",33.58480195,-112.1237954,Upright Garage Door and Gate,5,5.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12501,RM74uzqjpeZqVXoVAWdsjA,Chandler,"122 S Southgate Dr Chandler, AZ 85226",33.3008248,-111.9692965,Reliable Glass,39,4.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
12502,OhPg5mP2v6CseLpIw7FlGg,Phoenix,"21001 N Tatum Blvd Ste 22 Phoenix, AZ 85050",33.6770727,-111.9740351,Banfield Pet Hospital,12,3.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
12503,vORNz1hg_6zcNZ7KFvkL7g,Phoenix,"14600 N Airport Dr Phoenix, AZ 85003",33.6207359,-111.9167904,Hertz,13,2.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12504,Dn-k5fRMiR7XAg4b67b2nQ,Phoenix,"33750 N Dove Lakes Dr Phoenix, AZ 85331",33.7897088,-111.9921964,Dove Valley Ranch Golf Club,13,2.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0
12505,4e4zVRe2emCErDVTkpK9xg,Cave Creek,"4730 E Lone Mountain Road Cave Creek, AZ 85331",33.7711714,-111.9794568,Lone Mountain Cleaners,7,3.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12506,OQHPWaaJLpR3NyTXlzb01Q,Phoenix,"202 W Van Buren St Phoenix, AZ 85003",33.451617,-112.076843,Sun Devil Auto,14,4.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0
